fact_id,date_id,state_id,program_id,program_coverage_pct,people_screened,beneficiaries_reached,maternal_health_beneficiaries,child_immunization_count,children_population,adults_population,elderly_population,high_risk_individuals,chronic_disease_patients,health_vulnerability_index,socioeconomic_score
5043,27,9,3,72.8,20744,15578,1698,1368698,1967382,4336449,878928,1825,877,19.4,45.7
5044,27,9,4,63.6,19970,9584,3001,1365140,1967382,4336449,878928,2217,433,29.5,68.5
5045,27,9,5,62.3,9783,6543,1336,1284861,1967382,4336449,878928,1302,234,42.1,64.5
5046,27,9,6,75.6,18255,15646,1918,1255860,1967382,4336449,878928,3798,1828,53.1,72.0
5047,27,10,1,61.7,101615,75397,8738,9195663,10553926,22752840,4892678,13034,2356,64.9,35.7
5048,27,10,2,77.3,34109,13809,4082,9361824,10553926,22752840,4892678,3008,2228,72.1,32.1
5049,27,10,3,59.6,62856,29511,7693,8488994,10553926,22752840,4892678,2290,4180,45.6,52.8
5050,27,10,4,86.5,69611,37038,7077,10014670,10553926,22752840,4892678,1875,5505,69.3,62.8
5051,27,10,5,94.2,104194,88207,11527,9897054,10553926,22752840,4892678,4767,14324,29.3,46.6
5052,27,10,6,74.7,48893,25661,4562,9623304,10553926,22752840,4892678,2554,2123,56.7,19.2
5053,27,11,1,64.1,39545,24086,4985,14439960,19947575,42305708,5833835,2483,1108,60.1,50.1
5054,27,11,2,45.1,103745,66600,11369,17231729,19947575,42305708,5833835,8963,10852,29.6,61.7
5055,27,11,3,80.9,47803,35840,6882,17853224,19947575,42305708,5833835,4938,3687,51.9,72.0
5056,27,11,4,58.1,132336,115797,35694,14509317,19947575,42305708,5833835,6423,16372,61.5,1.5
5057,27,11,5,94.5,95831,40382,6070,18769273,19947575,42305708,5833835,7089,4172,50.9,55.4
5058,27,11,6,66.7,150732,111888,19475,17256643,19947575,42305708,5833835,21256,13151,82.5,12.7
5059,27,12,1,56.8,69391,56424,7698,8584335,9496176,21352434,4567059,9873,10082,64.8,63.3
5060,27,12,2,61.9,65859,46611,15322,6530686,9496176,21352434,4567059,10815,8235,76.8,54.8
5061,27,12,3,47.3,91271,49265,11337,7837057,9496176,21352434,4567059,8164,7702,28.4,84.5
5062,27,12,4,61.9,19628,9296,1647,7794179,9496176,21352434,4567059,2210,1539,29.5,31.2
5063,27,12,5,39.9,86023,59204,17943,6789802,9496176,21352434,4567059,12377,3466,26.7,63.0
5064,27,12,6,56.3,35287,28403,8463,7261673,9496176,21352434,4567059,2859,1491,26.8,54.2
5065,27,13,1,97.6,119955,94663,18411,17030397,23424723,47259758,7363706,15396,4657,58.9,70.4
5066,27,13,2,59.6,103419,53114,14429,19164646,23424723,47259758,7363706,8315,3675,51.0,58.3
5067,27,13,3,90.7,182395,123282,30540,19233080,23424723,47259758,7363706,24389,21271,65.6,51.7
5068,27,13,4,89.2,177803,107509,31719,16939040,23424723,47259758,7363706,8368,7860,56.1,77.9
5069,27,13,5,76.7,175219,127897,30288,15809370,23424723,47259758,7363706,10642,5549,24.1,45.2
5070,27,13,6,36.4,250275,210633,32658,22826339,23424723,47259758,7363706,48600,14602,41.3,53.6
5071,27,14,1,79.8,45262,200309,33369,30329175,31136039,77426114,11927673,20481,17067,50.4,42.7
5072,27,14,2,78.1,202301,113896,20767,30386812,31136039,77426114,11927673,7365,7842,18.5,75.1
5073,27,14,3,54.9,188527,153202,30182,18961821,31136039,77426114,11927673,12629,22946,66.2,45.9
5074,27,14,4,79.6,340183,196462,53807,26147454,31136039,77426114,11927673,35768,35136,22.6,32.9
5075,27,14,5,72.2,346100,295272,30410,26173767,31136039,77426114,11927673,15247,22595,50.2,62.2
5076,27,14,6,94.0,123283,89685,31207,28258953,31136039,77426114,11927673,14835,6603,67.9,90.4
5077,27,15,1,61.9,2347,1890,370,752269,795817,1921194,403522,407,71,70.9,62.5
5078,27,15,2,35.2,4598,3725,944,490181,795817,1921194,403522,522,329,31.1,75.7
5079,27,15,3,68.9,4384,2334,424,492306,795817,1921194,403522,570,406,50.1,24.7
5080,27,15,4,58.4,8265,6936,2240,536291,795817,1921194,403522,1573,363,53.2,8.7
5081,27,15,5,37.1,6564,3219,509,614014,795817,1921194,403522,353,245,70.4,79.4
5082,27,15,6,36.6,5119,29102,848,709298,795817,1921194,403522,260,189,59.3,63.5
5083,27,16,1,37.7,3150,1676,179,561579,836985,1927193,467357,279,134,66.0,24.9
5084,27,16,2,48.8,5682,2803,675,778289,836985,1927193,467357,491,412,23.4,9.0
5085,27,16,3,62.8,3257,1586,371,719745,836985,1927193,467357,206,204,42.6,63.8
5086,27,16,4,55.1,9948,8520,1444,667744,836985,1927193,467357,1063,823,41.8,38.3
5087,27,16,5,95.5,9861,4110,784,783152,836985,1927193,467357,618,299,86.3,77.1
5088,27,16,6,55.2,6264,4371,1065,6613341,836985,1927193,467357,606,321,62.9,56.5
5089,27,17,1,55.8,1345,972,267,316087,337188,733593,113074,185,72,4.6,45.5
5090,27,17,2,38.1,1431,1223,188,229912,337188,733593,113074,200,215,42.1,31.9
5091,27,17,3,59.1,3222,2104,602,323419,337188,733593,113074,215,206,21.9,53.3
5092,27,17,4,65.5,665,510,75,305609,337188,733593,113074,37,85,28.3,64.3
5093,27,17,5,44.6,761,632,206,252510,337188,733593,113074,147,56,34.8,22.7
5094,27,17,6,98.1,2408,1384,348,296202,337188,733593,113074,282,64,68.6,53.8
5095,27,18,1,52.8,1673,29447,260,358476,562442,1259791,261093,197,139,56.4,77.2
5096,27,18,2,45.8,5289,2303,588,523579,562442,1259791,261093,347,158,77.8,44.4
5097,27,18,3,62.4,1744,1143,359,446983,562442,1259791,261093,236,60,78.1,82.0
5098,27,18,4,63.3,1662,1308,323,488982,562442,1259791,261093,282,53,64.3,65.1
5099,27,18,5,54.3,1123,608,169,343986,562442,1259791,261093,112,56,41.4,87.1
5100,27,18,6,49.8,5067,3240,921,493962,562442,1259791,261093,194,191,28.6,31.1
5101,27,19,1,44.2,69414,49019,16523,10668113,12549458,28138890,3805040,10671,8188,64.7,59.4
5102,27,19,2,93.8,86514,59023,16279,9363944,12549458,28138890,3805040,5522,3191,72.1,54.3
5103,27,19,3,90.7,128697,75510,20034,10193313,12549458,28138890,3805040,4018,8805,47.3,50.7
5104,27,19,4,64.5,56496,43424,7463,9231443,12549458,28138890,3805040,7191,4283,56.4,60.3
5105,27,19,5,90.0,32487,20672,6498,11687201,12549458,28138890,3805040,4365,712,53.8,43.2
5106,27,19,6,95.7,110815,49648,10440,7784517,12549458,28138890,3805040,3360,4111,52.7,40.7
5107,27,20,1,88.7,83641,56298,7831,6171363,7610055,18237582,3482307,9293,7693,31.2,45.5
5108,27,20,2,60.0,29826,21542,6840,5755100,7610055,18237582,3482307,1381,2492,37.9,61.8
5109,27,20,3,90.5,22919,20368,2104,4690604,7610055,18237582,3482307,4335,1085,19.5,64.6
5110,27,20,4,86.2,65664,31065,6109,6184365,7610055,18237582,3482307,4770,1941,29.8,58.2
5111,27,20,5,55.8,86966,39837,7302,7090617,7610055,18237582,3482307,7777,5353,56.1,74.4
5112,27,20,6,59.6,32085,17677,4938,7036618,7610055,18237582,3482307,4054,2437,64.8,55.4
5113,27,21,1,67.3,174654,115947,39917,15506180,21115048,46302432,9245764,21497,9971,69.8,57.0
5114,27,21,2,66.0,95513,47021,13584,13033280,21115048,46302432,9245764,11162,8258,13.7,41.5
5115,27,21,3,97.4,77372,64350,10875,17372776,21115048,46302432,9245764,9983,7650,66.7,51.3
5116,27,21,4,39.3,75530,42681,6438,15780892,21115048,46302432,9245764,8655,6156,18.4,64.2
5117,27,21,5,75.7,195121,114513,21625,13416320,21115048,46302432,9245764,13035,19924,50.3,49.3
5118,27,21,6,93.8,55309,22998,6960,18543541,21115048,46302432,9245764,1868,1713,60.4,49.5
5119,27,22,1,74.5,2000,29447,489,132887,192110,434101,71802,252,241,40.4,55.5
5120,27,22,2,53.6,1216,1005,171,127184,192110,434101,71802,107,130,42.9,62.4
5121,27,22,3,78.9,1092,980,226,6585097,192110,434101,71802,120,145,47.8,37.5
5122,27,22,4,85.6,1301,802,215,172291,192110,434101,71802,189,114,52.8,68.7
5123,27,22,5,49.4,1587,1330,179,116813,192110,434101,71802,278,168,45.5,71.6
5124,27,22,6,43.5,1140,986,164,6613341,192110,434101,71802,101,125,31.7,56.8
5125,27,23,1,44.9,68969,48176,9012,14545016,21872555,45108659,7391477,11614,5102,31.8,54.4
5126,27,23,2,96.7,195923,164151,27041,18345476,21872555,45108659,7391477,34750,13830,55.1,76.6
5127,27,23,3,72.3,147854,72553,18616,17079077,21872555,45108659,7391477,13960,5519,49.5,82.4
5128,27,23,4,84.8,107033,57208,7390,19298357,21872555,45108659,7391477,12988,7233,38.2,62.0
5129,27,23,5,80.3,110206,90737,30459,15896001,21872555,45108659,7391477,8235,4774,36.2,61.4
5130,27,23,6,94.7,196546,141553,19498,21325301,21872555,45108659,7391477,30721,25067,69.8,47.2
5131,27,24,1,35.6,90692,70162,10985,6625532,9794678,24225039,4869743,17468,5445,31.2,74.4
5132,27,24,2,71.8,43815,22951,5964,5890232,9794678,24225039,4869743,3024,2390,80.2,58.4
5133,27,24,3,62.5,56716,44060,9724,8959595,9794678,24225039,4869743,10643,7105,46.3,6.9
5134,27,24,4,61.5,85470,42065,12276,8288788,9794678,24225039,4869743,5823,7167,55.7,17.2
5135,27,24,5,61.4,84069,60646,18349,6829012,9794678,24225039,4869743,15067,4042,35.3,44.1
5136,27,24,6,90.5,55583,22859,4218,8588373,9794678,24225039,4869743,4570,3186,55.1,37.5
5137,27,25,1,72.7,11628,6197,1403,841513,1217426,2419776,492012,1517,550,53.5,50.0
5138,27,25,2,73.4,10781,5081,945,1048148,1217426,2419776,492012,320,760,72.5,31.8
5139,27,25,3,49.9,7763,4705,1619,1149467,1217426,2419776,492012,513,308,52.2,82.1
5140,27,25,4,67.2,9463,3916,1277,1089435,1217426,2419776,492012,489,139,65.6,80.4
5141,27,25,5,98.1,6661,3378,963,1060105,1217426,2419776,492012,393,565,27.2,61.2
5142,27,25,6,38.0,2353,1784,537,864688,1217426,2419776,492012,208,275,79.5,1.4
5143,27,26,1,91.5,119029,86248,27748,62410233,64412286,133792272,20906817,7295,12311,24.3,40.2
5144,27,26,2,43.5,693723,327991,96077,38885695,64412286,133792272,20906817,68005,48054,53.1,62.6
5145,27,26,3,87.5,649060,291982,62678,54287257,64412286,133792272,20906817,68417,10502,69.2,68.1
5146,27,26,4,39.6,507776,400776,101426,43968974,64412286,133792272,20906817,27488,32476,44.1,71.8
5147,27,26,5,51.6,242707,112363,23451,49259492,64412286,133792272,20906817,26978,6433,34.8,31.4
5148,27,26,6,94.2,185857,117100,40228,44613135,64412286,133792272,20906817,20251,16992,71.0,71.1
5149,27,27,1,52.0,18363,14382,3189,4626087,5857240,12566612,2514833,1358,572,16.0,55.4
5150,27,27,2,82.3,44152,25588,4567,3625393,5857240,12566612,2514833,4628,1464,51.7,30.3
5151,27,27,3,71.5,38636,32657,9379,4380111,5857240,12566612,2514833,6751,1238,29.2,51.9
5152,27,27,4,71.4,38150,17373,5737,4117786,5857240,12566612,2514833,2626,2821,81.0,80.5
5153,27,27,5,55.9,16775,14196,2884,4928819,5857240,12566612,2514833,2304,2010,50.2,37.0
5154,27,27,6,76.6,13028,11501,1390,4231003,5857240,12566612,2514833,2112,759,66.4,75.3
5155,27,28,1,46.9,100351,89623,10219,15162068,24401592,60873695,8084562,8797,13136,68.0,40.5
5156,27,28,2,90.9,226003,116916,28817,17445112,24401592,60873695,8084562,24087,6140,39.5,56.3
5157,27,28,3,73.0,186984,121464,23092,21774681,24401592,60873695,8084562,21545,13212,35.8,33.4
5158,27,28,4,37.4,56868,41108,5342,20133319,24401592,60873695,8084562,3022,3247,32.9,35.7
5159,27,28,5,80.9,102439,58529,17322,20451814,24401592,60873695,8084562,5553,4043,50.2,77.2
5160,27,28,6,52.0,261559,127704,33081,18038073,24401592,60873695,8084562,8512,10177,50.4,77.0
5161,27,29,1,58.7,71445,57475,19886,5566434,8436565,18703804,4035649,9249,2895,67.5,47.1
5162,27,29,2,95.1,54459,24098,4335,8000348,8436565,18703804,4035649,3578,4250,26.7,39.8
5163,27,29,3,54.7,73950,30960,8944,8184681,8436565,18703804,4035649,3644,1820,39.6,63.8
5164,27,29,4,39.8,45753,38783,13473,5233417,8436565,18703804,4035649,6239,3959,40.7,69.5
5165,27,29,5,84.9,61016,25769,6732,5780156,8436565,18703804,4035649,4327,1242,72.8,67.9
5166,27,29,6,37.6,62222,45423,9370,8231587,8436565,18703804,4035649,4796,7455,75.2,25.8
5167,27,30,1,48.1,21057,9821,2025,2484693,3391365,8181843,1452895,729,619,81.4,57.4
5168,27,30,2,61.5,25935,19381,3978,2699286,3391365,8181843,1452895,2929,3110,50.2,43.4
5169,27,30,3,69.5,24344,18725,5595,2932840,3391365,8181843,1452895,4656,1766,17.8,62.5
5170,27,30,4,45.2,23677,19177,2029,6690069,3391365,8181843,1452895,1604,1980,69.8,73.8
5171,27,30,5,76.6,44553,5779,1186,2496209,3391365,8181843,1452895,1168,800,38.9,81.7
5172,27,30,6,38.3,10524,5760,1452,2453572,3391365,8181843,1452895,710,1012,34.9,45.4
5173,27,31,1,84.8,515,430,143,69496,85817,181074,38088,84,61,55.4,24.8
5174,27,31,2,96.5,805,612,87,54809,85817,181074,38088,81,88,77.1,38.2
5175,27,31,3,64.3,692,576,129,74110,85817,181074,38088,112,35,57.9,51.4
5176,27,31,4,40.2,604,457,61,59281,85817,181074,38088,89,73,44.5,49.9
5177,27,31,5,48.8,242,192,66,68145,85817,181074,38088,21,10,51.7,43.6
5178,27,31,6,54.5,347,163,30,54413,85817,181074,38088,27,23,35.6,0.0
5179,27,32,1,38.8,3435,1852,424,323581,443017,879971,175241,368,198,72.4,47.5
5180,27,32,2,40.0,3781,2013,606,394737,443017,879971,175241,141,83,26.5,70.9
5181,27,32,3,43.8,2121,878,298,418151,443017,879971,175241,112,75,18.8,87.6
5182,27,32,4,89.4,2264,1215,334,401925,443017,879971,175241,94,71,56.9,35.1
5183,27,32,5,95.2,2005,1191,124,416740,443017,879971,175241,75,163,35.4,34.1
5184,27,32,6,67.85,3969,2126,662,402767,443017,879971,175241,186,252,84.3,74.3
5185,28,1,1,80.9,59915,53840,15173,12623430,13519124,32004081,4348551,5284,1879,80.3,51.1
5186,28,1,2,48.1,62725,43871,5848,12778456,13519124,32004081,4348551,8354,2167,65.4,56.9
5187,28,1,3,72.5,62525,55939,12941,12619037,13519124,32004081,4348551,9855,9532,34.9,31.3
5188,28,1,4,72.3,72455,31011,8280,11269454,13519124,32004081,4348551,1580,2721,64.9,92.4
5189,28,1,5,48.1,158203,131034,43078,8864335,13519124,32004081,4348551,26808,16433,43.5,46.0
5190,28,1,6,63.6,71883,37419,7348,10646215,13519124,32004081,4348551,7629,4311,46.4,47.5
5191,28,2,1,66.75,1160,814,199,366484,462144,927473,157012,64,64,27.2,45.9
5192,28,2,2,82.0,901,382,80,294838,462144,927473,157012,81,48,56.5,83.2
5193,28,2,3,94.9,1591,716,87,422490,462144,927473,157012,39,50,61.9,45.8
5194,28,2,4,80.6,3601,2272,697,360696,462144,927473,157012,170,284,22.7,52.8
5195,28,2,5,90.6,3762,1625,200,423901,462144,927473,157012,223,218,38.1,43.1
5196,28,2,6,80.4,2490,2031,273,312310,462144,927473,157012,368,339,50.8,56.1
5197,28,3,1,40.9,96376,56823,11296,6633746,10469226,19814414,3697133,6843,4183,29.4,54.5
5198,28,3,2,74.8,45355,29587,10326,6631720,10469226,19814414,3697133,4224,4895,66.8,43.6
5199,28,3,3,52.2,20807,12754,3003,9256803,10469226,19814414,3697133,1162,560,54.0,19.9
5200,28,3,4,72.1,63818,55206,17675,9763515,10469226,19814414,3697133,7548,2239,54.5,18.8
5201,28,3,5,69.2,49984,23902,2588,6733761,10469226,19814414,3697133,4197,1753,33.3,49.3
5202,28,3,6,64.5,53987,46371,10539,6427262,10469226,19814414,3697133,3720,2899,93.5,83.0
5203,28,4,1,74.2,264993,29447,21341,32450181,34394795,78235565,15796365,26844,24453,49.4,27.2
5204,28,4,2,96.0,242150,174676,39784,27278755,34394795,78235565,15796365,31192,20267,43.4,31.9
5205,28,4,3,47.6,322753,207435,42047,6585097,34394795,78235565,15796365,13536,35329,44.0,74.8
5206,28,4,4,39.4,124127,94508,15736,25743505,34394795,78235565,15796365,15235,16053,61.1,46.9
5207,28,4,5,98.7,278788,219614,49273,24081705,34394795,78235565,15796365,42552,35408,32.1,88.0
5208,28,4,6,60.3,370908,310789,58399,20804693,34394795,78235565,15796365,72739,44673,25.0,73.8
5209,28,5,1,82.2,72830,32002,4380,6169983,8723302,17598861,4103313,1664,1215,29.4,85.9
5210,28,5,2,85.2,56231,24523,3203,6338633,8723302,17598861,4103313,4924,907,45.0,54.2
5211,28,5,3,50.9,50425,23733,6427,7608115,8723302,17598861,4103313,1200,3957,54.2,60.7
5212,28,5,4,88.6,85855,51544,16910,7504657,8723302,17598861,4103313,9550,9061,47.6,64.3
5213,28,5,5,54.0,29487,12781,3550,6809396,8723302,17598861,4103313,954,1304,54.2,54.3
5214,28,5,6,53.2,63553,26437,3255,6301724,8723302,17598861,4103313,5975,2181,92.8,72.9
5215,28,6,1,80.8,2368,1423,189,370971,390180,884494,217332,349,188,48.4,25.8
5216,28,6,2,52.3,2821,2159,548,276557,390180,884494,217332,510,159,73.0,52.0
5217,28,6,3,79.5,1636,1209,376,381160,390180,884494,217332,237,57,50.2,42.6
5218,28,6,4,93.5,1465,1294,384,299270,390180,884494,217332,216,219,42.0,58.8
5219,28,6,5,88.2,3561,2973,616,346041,390180,884494,217332,628,228,53.0,49.3
5220,28,6,6,69.2,939,519,112,355789,390180,884494,217332,63,51,58.6,29.1
5221,28,7,1,78.9,137031,84673,9894,17399645,19340510,39012043,9196549,6119,7014,60.4,100.0
5222,28,7,2,71.6,168527,87504,16672,16841093,19340510,39012043,9196549,7253,7204,65.2,30.7
5223,28,7,3,54.1,175505,76261,12197,15677416,19340510,39012043,9196549,6189,10125,35.5,68.8
5224,28,7,4,78.1,43073,32596,7560,15459340,19340510,39012043,9196549,4794,5495,60.5,47.8
5225,28,7,5,81.4,204349,106038,35798,15980416,19340510,39012043,9196549,11272,13106,57.6,63.3
5226,28,7,6,55.6,153880,97712,18696,16920122,19340510,39012043,9196549,9250,8649,34.3,48.7
5227,28,8,1,80.2,25316,21252,7006,5781234,8633666,15958008,3154773,1683,3339,69.8,42.8
5228,28,8,2,98.5,37636,28640,6036,6870365,8633666,15958008,3154773,2803,1723,24.2,46.9
5229,28,8,3,74.9,14996,9355,3234,8332093,8633666,15958008,3154773,1692,875,59.3,63.8
5230,28,8,4,51.9,34281,30814,9102,7527210,8633666,15958008,3154773,6298,4075,36.9,7.3
5231,28,8,5,72.4,50521,20924,3953,7953691,8633666,15958008,3154773,4337,1724,86.0,41.6
5232,28,8,6,59.2,43067,36471,6832,5961030,8633666,15958008,3154773,2916,3896,51.5,51.3
5233,28,9,1,36.0,7356,4373,532,1535082,2161976,4542469,772082,897,522,71.5,61.7
5234,28,9,2,80.8,44152,7219,2281,1747185,2161976,4542469,772082,1035,701,42.1,58.9
5235,28,9,3,71.0,13862,6199,912,2109679,2161976,4542469,772082,780,695,66.8,50.7
5236,28,9,4,55.1,16921,11994,3123,1397807,2161976,4542469,772082,1276,1882,37.9,62.1
5237,28,9,5,77.0,8458,3899,754,1378647,2161976,4542469,772082,913,469,70.2,58.7
5238,28,9,6,78.2,14863,9050,1930,1950359,2161976,4542469,772082,1612,1118,59.6,28.7
5239,28,10,1,37.5,65866,43683,11324,7357147,9985560,23829877,5282350,4442,4570,51.9,48.0
5240,28,10,2,57.3,65751,34829,8856,9509163,9985560,23829877,5282350,7869,2896,49.1,18.3
5241,28,10,3,94.7,100545,65958,16082,8604458,9985560,23829877,5282350,4808,5714,68.3,78.8
5242,28,10,4,49.4,57079,51056,7919,6926372,9985560,23829877,5282350,11214,4450,31.7,91.0
5243,28,10,5,39.8,90497,73202,9997,8124529,9985560,23829877,5282350,8398,2610,49.1,38.8
5244,28,10,6,78.1,28560,25347,6289,9513270,9985560,23829877,5282350,6319,4420,34.4,41.6
5245,28,11,1,86.8,161756,66745,8497,17440719,18064828,40189879,7844031,5135,8947,55.1,83.4
5246,28,11,2,85.9,44101,24404,7123,17248178,18064828,40189879,7844031,5684,3523,52.9,47.3
5247,28,11,3,72.7,92334,63474,10089,14188204,18064828,40189879,7844031,14272,7347,63.9,75.6
5248,28,11,4,74.6,102756,60638,14809,11663587,18064828,40189879,7844031,14546,5340,35.6,58.2
5249,28,11,5,62.7,155662,112242,30604,6665596,18064828,40189879,7844031,13992,11262,49.0,44.0
5250,28,11,6,62.1,114992,89873,31233,13378642,18064828,40189879,7844031,7937,10668,33.5,50.1
5251,28,12,1,41.1,53951,33644,3635,10173103,10684906,22293048,3552299,4544,2379,56.1,41.6
5252,28,12,2,98.7,68648,52689,17584,8776314,10684906,22293048,3552299,3854,6009,46.0,44.0
5253,28,12,3,64.0,74031,31854,9272,7833267,10684906,22293048,3552299,3096,5595,68.3,53.8
5254,28,12,4,66.4,44638,10994,3473,9518712,10684906,22293048,3552299,1330,1817,44.2,99.3
5255,28,12,5,70.6,93921,50407,9928,7121388,10684906,22293048,3552299,9159,7714,28.7,73.7
5256,28,12,6,80.3,44526,21089,5779,7988678,10684906,22293048,3552299,3110,1059,46.8,62.4
5257,28,13,1,54.1,103230,55312,17769,23067203,24753588,52754877,6980119,5840,5830,74.7,100.0
5258,28,13,2,57.9,218301,105052,18581,16232024,24753588,52754877,6980119,13657,3629,62.9,53.0
5259,28,13,3,54.5,105441,66643,16591,22916537,24753588,52754877,6980119,13657,8141,21.0,19.7
5260,28,13,4,58.1,234480,126586,22618,17625416,24753588,52754877,6980119,26154,22504,47.8,69.1
5261,28,13,5,36.6,207398,158021,28576,20659152,24753588,52754877,6980119,39037,12050,27.3,78.5
5262,28,13,6,71.3,157801,101496,26412,23082998,24753588,52754877,6980119,5337,8934,39.4,73.3
5263,28,14,1,60.1,122434,105141,23758,24778028,36459114,71184901,14133077,16793,5567,38.9,67.6
5264,28,14,2,35.3,116835,58531,20013,26082810,36459114,71184901,14133077,4273,4742,16.9,35.7
5265,28,14,3,51.6,303354,263064,61282,26757517,36459114,71184901,14133077,54492,14326,72.4,81.4
5266,28,14,4,66.5,162215,123770,13348,6690069,36459114,71184901,14133077,7778,17103,51.3,59.4
5267,28,14,5,65.9,222851,28710,37312,22725839,36459114,71184901,14133077,27734,9506,56.3,99.3
5268,28,14,6,92.7,87421,52485,7791,33607310,36459114,71184901,14133077,5225,3021,23.5,61.0
5269,28,15,1,58.0,8147,6126,1946,724741,885174,1727083,258292,466,545,57.1,57.8
5270,28,15,2,95.4,2309,1607,280,785164,885174,1727083,258292,130,89,66.4,6.0
5271,28,15,3,65.8,2507,1809,458,6585097,885174,1727083,258292,298,188,25.4,65.0
5272,28,15,4,45.5,4486,2151,252,626796,885174,1727083,258292,459,127,33.6,63.5
5273,28,15,5,45.8,7451,5040,1549,707103,885174,1727083,258292,831,379,54.3,43.5
5274,28,15,6,89.8,7861,3895,1036,677389,885174,1727083,258292,3520,245,13.8,49.9
5275,28,16,1,71.6,7796,4635,1398,672668,998157,1959296,473571,505,149,54.3,96.6
5276,28,16,2,37.0,4614,2898,914,741185,998157,1959296,473571,232,307,43.1,76.9
5277,28,16,3,57.9,6463,2672,821,882461,998157,1959296,473571,424,446,8.6,84.1
5278,28,16,4,78.6,3310,2405,387,696335,998157,1959296,473571,466,196,72.1,25.0
5279,28,16,5,36.4,5115,2578,809,878195,998157,1959296,473571,501,349,18.3,53.5
5280,28,16,6,56.5,6469,4718,1081,794302,998157,1959296,473571,930,266,70.7,38.2
5281,28,17,1,48.7,3253,1904,622,289304,295609,722319,134972,227,217,38.9,13.4
5282,28,17,2,42.4,660,377,72,190757,295609,722319,134972,76,52,59.3,29.7
5283,28,17,3,43.4,1619,849,222,200369,295609,722319,134972,149,135,46.7,53.1
5284,28,17,4,58.9,1236,700,199,284664,295609,722319,134972,36,67,56.9,71.1
5285,28,17,5,41.0,950,628,167,217742,295609,722319,134972,132,44,50.2,59.7
5286,28,17,6,95.6,2685,2036,373,246278,295609,722319,134972,274,310,37.2,83.4
5287,28,18,1,66.4,5086,2200,737,504390,563887,1337368,298471,532,352,57.1,71.4
5288,28,18,2,45.9,4776,2341,663,550587,563887,1337368,298471,491,320,50.2,32.7
5289,28,18,3,72.1,5562,4292,1409,6585097,563887,1337368,298471,769,739,68.6,70.1
5290,28,18,4,78.3,2183,915,240,551670,563887,1337368,298471,187,38,62.6,40.1
5291,28,18,5,47.7,6353,3364,547,420761,563887,1337368,298471,366,162,50.2,76.4
5292,28,18,6,61.7,5999,2814,672,530801,563887,1337368,298471,234,94,66.7,67.0
5293,28,19,1,88.1,93388,49677,14950,10498794,12447080,28320035,6111020,5242,1691,48.7,67.2
5294,28,19,2,51.1,56087,30909,6558,10422491,12447080,28320035,6111020,3159,4297,46.4,37.0
5295,28,19,3,83.3,100637,48497,5183,11213583,12447080,28320035,6111020,6483,7564,54.3,53.9
5296,28,19,4,66.2,86414,41491,10605,10800358,12447080,28320035,6111020,3532,4040,70.5,82.5
5297,28,19,5,58.1,115782,89586,9514,10680260,12447080,28320035,6111020,21358,10109,71.8,81.5
5298,28,19,6,52.2,102263,43277,13167,8717093,12447080,28320035,6111020,10677,3789,55.0,17.4
5299,28,20,1,88.5,72572,58789,20308,6048469,8307414,18057320,2844402,6768,4372,44.1,48.5
5300,28,20,2,93.5,88990,63576,16736,6783941,8307414,18057320,2844402,5201,9602,39.6,16.8
5301,28,20,3,67.1,42775,35189,11874,5663116,8307414,18057320,2844402,7757,4278,26.9,42.6
5302,28,20,4,65.1,44638,11540,1201,7350616,8307414,18057320,2844402,1028,1723,54.7,41.8
5303,28,20,5,75.8,43989,17616,4498,6413071,8307414,18057320,2844402,4343,1718,76.2,45.8
5304,28,20,6,71.9,79764,53941,10880,7685077,8307414,18057320,2844402,12395,2726,81.8,71.6
5305,28,21,1,41.0,122122,101663,32692,15754139,21466562,45795858,8118027,23432,5974,44.2,51.7
5306,28,21,2,65.7,236600,109449,16775,20882425,21466562,45795858,8118027,11108,10720,55.8,39.1
5307,28,21,3,68.0,168721,138938,28644,16942842,21466562,45795858,8118027,11376,9430,38.6,35.5
5308,28,21,4,48.7,73618,33708,11625,20748549,21466562,45795858,8118027,6142,2322,32.8,74.3
5309,28,21,5,38.1,111529,92672,24442,13635368,21466562,45795858,8118027,11474,11723,1.6,52.3
5310,28,21,6,67.5,221084,191924,50286,19759282,21466562,45795858,8118027,44711,14189,69.6,45.1
5311,28,22,1,46.5,635,473,136,147760,208802,430572,75911,55,84,43.6,66.0
5312,28,22,2,93.4,1755,1274,273,134162,208802,430572,75911,120,97,41.1,62.9
5313,28,22,3,98.0,1414,1027,171,129969,208802,430572,75911,53,87,70.9,47.1
5314,28,22,4,96.6,954,720,244,186792,208802,430572,75911,153,32,41.5,47.0
5315,28,22,5,45.2,1590,1040,281,140970,208802,430572,75911,236,40,34.6,62.8
5316,28,22,6,58.2,1977,1243,398,181333,208802,430572,75911,120,58,30.3,42.8
5317,28,23,1,42.7,193156,157081,20596,14796743,21820040,44897182,8745830,12249,9397,51.8,18.3
5318,28,23,2,86.1,200893,109610,37330,16498224,21820040,44897182,8745830,7719,14778,57.4,70.2
5319,28,23,3,73.5,76410,33941,11774,6585097,21820040,44897182,8745830,7362,2832,59.4,65.6
5320,28,23,4,90.6,109621,46319,11145,16314265,21820040,44897182,8745830,3776,6182,21.5,61.5
5321,28,23,5,42.1,62508,28525,8160,19083916,21820040,44897182,8745830,3361,3071,37.5,50.8
